name	replicate	type	bam
FUT8	FUT8_T20_C10	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/FUT8_T20_C10_filtered.bam
EPB41	EPB41_T21_C4	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/EPB41_T21_C4_filtered.bam
FUT8	FUT8_T20_C11	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/FUT8_T20_C11_filtered.bam
FUT8	FUT8_T20_C1	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/FUT8_T20_C1_filtered.bam
CEP104	CEP104_T25_C3	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/CEP104_T25_C3_filtered.bam
DNMT1	DNMT1_T17_G1	gDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/DNMT1_T17_G1_filtered.bam
FUT8	FUT8_T20_C3	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/FUT8_T20_C3_filtered.bam
FOXP1	FOXP1_T12_G4	gDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/FOXP1_T12_G4_filtered.bam
FUT8	FUT8_T20_C7	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/FUT8_T20_C7_filtered.bam
FUT8	FUT8_T20_C9	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/FUT8_T20_C9_filtered.bam
CUX1	CUX1_T13_C4	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/CUX1_T13_C4_filtered.bam
FUT8	FUT8_T20_G3	gDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/FUT8_T20_G3_filtered.bam
FOXP1	FOXP1_T12_G1	gDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/FOXP1_T12_G1_filtered.bam
FUT8	FUT8_T20_C6	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/FUT8_T20_C6_filtered.bam
LUC7L	LUC7L_T22_C3	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/LUC7L_T22_C3_filtered.bam
FUT8	FUT8_T20_G4	gDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/FUT8_T20_G4_filtered.bam
FUT8	FUT8_T20_C5	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/FUT8_T20_C5_filtered.bam
FUT8	FUT8_T20_G1	gDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/FUT8_T20_G1_filtered.bam
LUC7L	LUC7L_T22_C5	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/LUC7L_T22_C5_filtered.bam
LUC7L	LUC7L_T22_C7	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/LUC7L_T22_C7_filtered.bam
LUC7L	LUC7L_T22_C8	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/LUC7L_T22_C8_filtered.bam
LUC7L	LUC7L_T22_C2	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/LUC7L_T22_C2_filtered.bam
FUT8	FUT8_T20_C8	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/FUT8_T20_C8_filtered.bam
LUC7L	LUC7L_T22_G4	gDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/LUC7L_T22_G4_filtered.bam
LUC7L	LUC7L_T22_C4	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/LUC7L_T22_C4_filtered.bam
OVOL2	OVOL2_T23_C1	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/OVOL2_T23_C1_filtered.bam
OVOL2	OVOL2_T23_C3	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/OVOL2_T23_C3_filtered.bam
LUC7L	LUC7L_T22_G2	gDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/LUC7L_T22_G2_filtered.bam
EPB41	EPB41_T21_C1	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/EPB41_T21_C1_filtered.bam
FUT8	FUT8_T20_C4	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/FUT8_T20_C4_filtered.bam
OVOL2	OVOL2_T23_C6	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/OVOL2_T23_C6_filtered.bam
LUC7L	LUC7L_T22_C6	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/LUC7L_T22_C6_filtered.bam
OVOL2	OVOL2_T23_C8	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/OVOL2_T23_C8_filtered.bam
OVOL2	OVOL2_T23_G1	gDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/OVOL2_T23_G1_filtered.bam
OVOL2	OVOL2_T23_G3	gDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/OVOL2_T23_G3_filtered.bam
CUX1	CUX1_T13_C3	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/CUX1_T13_C3_filtered.bam
OVOL2	OVOL2_T23_G2	gDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/OVOL2_T23_G2_filtered.bam
PLEKHG3	PLEKHG3_T24_C1	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/PLEKHG3_T24_C1_filtered.bam
OVOL2	OVOL2_T23_C7	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/OVOL2_T23_C7_filtered.bam
PLEKHG3	PLEKHG3_T24_C3	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/PLEKHG3_T24_C3_filtered.bam
PLEKHG3	PLEKHG3_T24_C4	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/PLEKHG3_T24_C4_filtered.bam
PLEKHG3	PLEKHG3_T24_C2	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/PLEKHG3_T24_C2_filtered.bam
PLEKHG3	PLEKHG3_T24_C8	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/PLEKHG3_T24_C8_filtered.bam
PLEKHG3	PLEKHG3_T24_G1	gDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/PLEKHG3_T24_G1_filtered.bam
PLEKHG3	PLEKHG3_T24_C5	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/PLEKHG3_T24_C5_filtered.bam
OVOL2	OVOL2_T23_G4	gDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/OVOL2_T23_G4_filtered.bam
PLEKHG3	PLEKHG3_T24_G4	gDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/PLEKHG3_T24_G4_filtered.bam
SH2B3	SH2B3_T14_C2	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/SH2B3_T14_C2_filtered.bam
PLEKHG3	PLEKHG3_T24_C7	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/PLEKHG3_T24_C7_filtered.bam
PLEKHG3	PLEKHG3_T24_C6	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/PLEKHG3_T24_C6_filtered.bam
OVOL2	OVOL2_T23_C4	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/OVOL2_T23_C4_filtered.bam
SH2B3	SH2B3_T14_C7	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/SH2B3_T14_C7_filtered.bam
SH2B3	SH2B3_T14_C4	cDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/SH2B3_T14_C4_filtered.bam
SH2B3	SH2B3_T14_G1	gDNA	/lustre/scratch123/hgi/mdt1/teams/soranzo/projects/genIE_analysis/THP1/BWA_SAMCLIP_10/FLASH_FILTERED/SH2B3_T14_G1_filtered.bam
