name	replicate	replicate_full	rsid	hgnc	sample	type	PCR	prefix	Read_1_file	Read_2_file	bam
CUX1	c5	CUX1_T13_C5	rs139141690	CUX1	T13	cDNA	NA	T13_C5	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T13-C5_S21_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T13-C5_S21_L001_R2_001.fastq.gz	NA
CUX1	c6	CUX1_T13_C6	rs139141690	CUX1	T13	cDNA	NA	T13_C6	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T13-C6_S22_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T13-C6_S22_L001_R2_001.fastq.gz	NA
CUX1	c7	CUX1_T13_C7	rs139141690	CUX1	T13	cDNA	NA	T13_C7	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T13-C7_S23_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T13-C7_S23_L001_R2_001.fastq.gz	NA
CUX1	c8	CUX1_T13_C8	rs139141690	CUX1	T13	cDNA	NA	T13_C8	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T13-C8_S24_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T13-C8_S24_L001_R2_001.fastq.gz	NA
CUX1	g1	CUX1_T13_G1	rs139141690	CUX1	T13	gDNA	NA	T13_G1	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T13-G1_S13_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T13-G1_S13_L001_R2_001.fastq.gz	NA
CUX1	g2	CUX1_T13_G2	rs139141690	CUX1	T13	gDNA	NA	T13_G2	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T13-G2_S14_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T13-G2_S14_L001_R2_001.fastq.gz	NA
CUX1	g3	CUX1_T13_G3	rs139141690	CUX1	T13	gDNA	NA	T13_G3	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T13-G3_S15_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T13-G3_S15_L001_R2_001.fastq.gz	NA
CUX1	g4	CUX1_T13_G4	rs139141690	CUX1	T13	gDNA	NA	T13_G4	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T13-G4_S16_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T13-G4_S16_L001_R2_001.fastq.gz	NA
DNMT1	g1	DNMT1_T17_G1	rs117064827	DNMT1	T17	gDNA	NA	T17_G1	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T17-G1_S47_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T17-G1_S47_L001_R2_001.fastq.gz	NA
DNMT1	g2	DNMT1_T17_G2	rs117064827	DNMT1	T17	gDNA	NA	T17_G2	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T17-G2_S48_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T17-G2_S48_L001_R2_001.fastq.gz	NA
DNMT1	g3	DNMT1_T17_G3	rs117064827	DNMT1	T17	gDNA	NA	T17_G3	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T17-G3_S49_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T17-G3_S49_L001_R2_001.fastq.gz	NA
DNMT1	g4	DNMT1_T17_G4	rs117064827	DNMT1	T17	gDNA	NA	T17_G4	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T17-G4_S50_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T17-G4_S50_L001_R2_001.fastq.gz	NA
EPB41	c1	EPB41_T21_C1	rs115820925	EPB41	T21	cDNA	NA	T21_C1	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T21-C1_S82_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T21-C1_S82_L001_R2_001.fastq.gz	NA
EPB41	c2	EPB41_T21_C2	rs115820925	EPB41	T21	cDNA	NA	T21_C2	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T21-C2_S83_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T21-C2_S83_L001_R2_001.fastq.gz	NA
EPB41	c3	EPB41_T21_C3	rs115820925	EPB41	T21	cDNA	NA	T21_C3	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T21-C3_S84_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T21-C3_S84_L001_R2_001.fastq.gz	NA
EPB41	c4	EPB41_T21_C4	rs115820925	EPB41	T21	cDNA	NA	T21_C4	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T21-C4_S85_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T21-C4_S85_L001_R2_001.fastq.gz	NA
EPB41	c5	EPB41_T21_C5	rs115820925	EPB41	T21	cDNA	NA	T21_C5	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T21-C5_S86_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T21-C5_S86_L001_R2_001.fastq.gz	NA
EPB41	c6	EPB41_T21_C6	rs115820925	EPB41	T21	cDNA	NA	T21_C6	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T21-C6_S87_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T21-C6_S87_L001_R2_001.fastq.gz	NA
EPB41	c7	EPB41_T21_C7	rs115820925	EPB41	T21	cDNA	NA	T21_C7	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T21-C7_S88_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T21-C7_S88_L001_R2_001.fastq.gz	NA
EPB41	c8	EPB41_T21_C8	rs115820925	EPB41	T21	cDNA	NA	T21_C8	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T21-C8_S89_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T21-C8_S89_L001_R2_001.fastq.gz	NA
EPB41	g1	EPB41_T21_G1	rs115820925	EPB41	T21	gDNA	NA	T21_G1	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T21-G1_S78_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T21-G1_S78_L001_R2_001.fastq.gz	NA
EPB41	g2	EPB41_T21_G2	rs115820925	EPB41	T21	gDNA	NA	T21_G2	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T21-G2_S79_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T21-G2_S79_L001_R2_001.fastq.gz	NA
EPB41	g3	EPB41_T21_G3	rs115820925	EPB41	T21	gDNA	NA	T21_G3	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T21-G3_S80_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T21-G3_S80_L001_R2_001.fastq.gz	NA
EPB41	g4	EPB41_T21_G4	rs115820925	EPB41	T21	gDNA	NA	T21_G4	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T21-G4_S81_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T21-G4_S81_L001_R2_001.fastq.gz	NA
FOXP1	c1	FOXP1_T12_C1	rs35592432	FOXP1	T12	cDNA	NA	T12_C1	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T12-C1_S5_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T12-C1_S5_L001_R2_001.fastq.gz	NA
FOXP1	c2	FOXP1_T12_C2	rs35592432	FOXP1	T12	cDNA	NA	T12_C2	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T12-C2_S6_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T12-C2_S6_L001_R2_001.fastq.gz	NA
FOXP1	c3	FOXP1_T12_C3	rs35592432	FOXP1	T12	cDNA	NA	T12_C3	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T12-C3_S7_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T12-C3_S7_L001_R2_001.fastq.gz	NA
FOXP1	c4	FOXP1_T12_C4	rs35592432	FOXP1	T12	cDNA	NA	T12_C4	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T12-C4_S8_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T12-C4_S8_L001_R2_001.fastq.gz	NA
FOXP1	c5	FOXP1_T12_C5	rs35592432	FOXP1	T12	cDNA	NA	T12_C5	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T12-C5_S9_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T12-C5_S9_L001_R2_001.fastq.gz	NA
FOXP1	c6	FOXP1_T12_C6	rs35592432	FOXP1	T12	cDNA	NA	T12_C6	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T12-C6_S10_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T12-C6_S10_L001_R2_001.fastq.gz	NA
FOXP1	c7	FOXP1_T12_C7	rs35592432	FOXP1	T12	cDNA	NA	T12_C7	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T12-C7_S11_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T12-C7_S11_L001_R2_001.fastq.gz	NA
FOXP1	c8	FOXP1_T12_C8	rs35592432	FOXP1	T12	cDNA	NA	T12_C8	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T12-C8_S12_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T12-C8_S12_L001_R2_001.fastq.gz	NA
FOXP1	g1	FOXP1_T12_G1	rs35592432	FOXP1	T12	gDNA	NA	T12_G1	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T12-G1_S1_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T12-G1_S1_L001_R2_001.fastq.gz	NA
FOXP1	g2	FOXP1_T12_G2	rs35592432	FOXP1	T12	gDNA	NA	T12_G2	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T12-G2_S2_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T12-G2_S2_L001_R2_001.fastq.gz	NA
FOXP1	g3	FOXP1_T12_G3	rs35592432	FOXP1	T12	gDNA	NA	T12_G3	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T12-G3_S3_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T12-G3_S3_L001_R2_001.fastq.gz	NA
FOXP1	g4	FOXP1_T12_G4	rs35592432	FOXP1	T12	gDNA	NA	T12_G4	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T12-G4_S4_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T12-G4_S4_L001_R2_001.fastq.gz	NA
FUT8	c10	FUT8_T20_C10	rs183228067	FUT8	T20	cDNA	NA	T20_C10	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T20-C10_S52_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T20-C10_S52_L001_R2_001.fastq.gz	NA
FUT8	c11	FUT8_T20_C11	rs183228067	FUT8	T20	cDNA	NA	T20_C11	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T20-C11_S53_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/THP1/T20-C11_S53_L001_R2_001.fastq.gz	NA
