name	replicate	replicate_full	rsid	hgnc	sample	type	PCR	prefix	Read_1_file	Read_2_file	bam
BRAP	g3	BRAP_1_6_g3	rs184354242	BRAP	6	gDNA	NA	1_6_g3	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/6_g3_S43_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/6_g3_S43_L001_R2_001.fastq.gz	NA
C2CD5	c1	C2CD5_1_14_c1	rs76639840	C2CD5	14	cDNA	NA	1_14_c1	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/14_c1_S114_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/14_c1_S114_L001_R2_001.fastq.gz	NA
C2CD5	c2	C2CD5_1_14_c2	rs76639840	C2CD5	14	cDNA	NA	1_14_c2	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/14_c2_S113_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/14_c2_S113_L001_R2_001.fastq.gz	NA
C2CD5	c3	C2CD5_1_14_c3	rs76639840	C2CD5	14	cDNA	NA	1_14_c3	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/14_c3_S112_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/14_c3_S112_L001_R2_001.fastq.gz	NA
C2CD5	c4	C2CD5_1_14_c4	rs76639840	C2CD5	14	cDNA	NA	1_14_c4	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/14_c4_S111_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/14_c4_S111_L001_R2_001.fastq.gz	NA
C2CD5	c5	C2CD5_1_14_c5	rs76639840	C2CD5	14	cDNA	NA	1_14_c5	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/14_c5_S110_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/14_c5_S110_L001_R2_001.fastq.gz	NA
C2CD5	c6	C2CD5_1_14_c6	rs76639840	C2CD5	14	cDNA	NA	1_14_c6	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/14_c6_S109_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/14_c6_S109_L001_R2_001.fastq.gz	NA
C2CD5	g1	C2CD5_1_14_g1	rs76639840	C2CD5	14	gDNA	NA	1_14_g1	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/14_g1_S117_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/14_g1_S117_L001_R2_001.fastq.gz	NA
C2CD5	g2	C2CD5_1_14_g2	rs76639840	C2CD5	14	gDNA	NA	1_14_g2	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/14_g2_S116_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/14_g2_S116_L001_R2_001.fastq.gz	NA
C2CD5	g3	C2CD5_1_14_g3	rs76639840	C2CD5	14	gDNA	NA	1_14_g3	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/14_g3_S115_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/14_g3_S115_L001_R2_001.fastq.gz	NA
CUX1	c1	CUX1_1_3_c1	rs139141690	CUX1	3	cDNA	NA	1_3_c1	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/3_c1_S15_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/3_c1_S15_L001_R2_001.fastq.gz	NA
CUX1	c2	CUX1_1_3_c2	rs139141690	CUX1	3	cDNA	NA	1_3_c2	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/3_c2_S14_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/3_c2_S14_L001_R2_001.fastq.gz	NA
CUX1	c3	CUX1_1_3_c3	rs139141690	CUX1	3	cDNA	NA	1_3_c3	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/3_c3_S13_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/3_c3_S13_L001_R2_001.fastq.gz	NA
CUX1	c4	CUX1_1_3_c4	rs139141690	CUX1	3	cDNA	NA	1_3_c4	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/3_c4_S12_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/3_c4_S12_L001_R2_001.fastq.gz	NA
CUX1	c5	CUX1_1_3_c5	rs139141690	CUX1	3	cDNA	NA	1_3_c5	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/3_c5_S11_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/3_c5_S11_L001_R2_001.fastq.gz	NA
CUX1	c6	CUX1_1_3_c6	rs139141690	CUX1	3	cDNA	NA	1_3_c6	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/3_c6_S10_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/3_c6_S10_L001_R2_001.fastq.gz	NA
CUX1	g1	CUX1_1_3_g1	rs139141690	CUX1	3	gDNA	NA	1_3_g1	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/3_g1_S18_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/3_g1_S18_L001_R2_001.fastq.gz	NA
CUX1	g2	CUX1_1_3_g2	rs139141690	CUX1	3	gDNA	NA	1_3_g2	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/3_g2_S17_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/3_g2_S17_L001_R2_001.fastq.gz	NA
CUX1	g3	CUX1_1_3_g3	rs139141690	CUX1	3	gDNA	NA	1_3_g3	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/3_g3_S16_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/3_g3_S16_L001_R2_001.fastq.gz	NA
DLG4	c1	DLG4_1_7_c1	rs200489612	DLG4	7	cDNA	NA	1_7_c1	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/7_c1_S51_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/7_c1_S51_L001_R2_001.fastq.gz	NA
DLG4	c2	DLG4_1_7_c2	rs200489612	DLG4	7	cDNA	NA	1_7_c2	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/7_c2_S50_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/7_c2_S50_L001_R2_001.fastq.gz	NA
DLG4	c3	DLG4_1_7_c3	rs200489612	DLG4	7	cDNA	NA	1_7_c3	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/7_c3_S49_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/7_c3_S49_L001_R2_001.fastq.gz	NA
DLG4	c4	DLG4_1_7_c4	rs200489612	DLG4	7	cDNA	NA	1_7_c4	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/7_c4_S48_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/7_c4_S48_L001_R2_001.fastq.gz	NA
DLG4	c5	DLG4_1_7_c5	rs200489612	DLG4	7	cDNA	NA	1_7_c5	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/7_c5_S47_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/7_c5_S47_L001_R2_001.fastq.gz	NA
DLG4	c6	DLG4_1_7_c6	rs200489612	DLG4	7	cDNA	NA	1_7_c6	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/7_c6_S46_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/7_c6_S46_L001_R2_001.fastq.gz	NA
DLG4	g1	DLG4_1_7_g1	rs200489612	DLG4	7	gDNA	NA	1_7_g1	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/7_g1_S54_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/7_g1_S54_L001_R2_001.fastq.gz	NA
DLG4	g2	DLG4_1_7_g2	rs200489612	DLG4	7	gDNA	NA	1_7_g2	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/7_g2_S53_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/7_g2_S53_L001_R2_001.fastq.gz	NA
DLG4	g3	DLG4_1_7_g3	rs200489612	DLG4	7	gDNA	NA	1_7_g3	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/7_g3_S52_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/7_g3_S52_L001_R2_001.fastq.gz	NA
DNMT1	c1	DNMT1_1_10_c1	rs117064827	DNMT1	10	cDNA	NA	1_10_c1	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/10_c1_S76_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/10_c1_S76_L001_R2_001.fastq.gz	NA
DNMT1	c2	DNMT1_1_10_c2	rs117064827	DNMT1	10	cDNA	NA	1_10_c2	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/10_c2_S77_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/10_c2_S77_L001_R2_001.fastq.gz	NA
DNMT1	c3	DNMT1_1_10_c3	rs117064827	DNMT1	10	cDNA	NA	1_10_c3	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/10_c3_S78_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/10_c3_S78_L001_R2_001.fastq.gz	NA
DNMT1	c4	DNMT1_1_10_c4	rs117064827	DNMT1	10	cDNA	NA	1_10_c4	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/10_c4_S79_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/10_c4_S79_L001_R2_001.fastq.gz	NA
DNMT1	c5	DNMT1_1_10_c5	rs117064827	DNMT1	10	cDNA	NA	1_10_c5	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/10_c5_S80_L001_R1_001.fastq.gz	NA	NA
DNMT1	c6	DNMT1_1_10_c6	rs117064827	DNMT1	10	cDNA	NA	1_10_c6	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/10_c6_S81_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/10_c6_S81_L001_R2_001.fastq.gz	NA
DNMT1	g1	DNMT1_1_10_g1	rs117064827	DNMT1	10	gDNA	NA	1_10_g1	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/10_g1_S73_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/10_g1_S73_L001_R2_001.fastq.gz	NA
DNMT1	g2	DNMT1_1_10_g2	rs117064827	DNMT1	10	gDNA	NA	1_10_g2	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/10_g2_S74_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/10_g2_S74_L001_R2_001.fastq.gz	NA
DNMT1	g3	DNMT1_1_10_g3	rs117064827	DNMT1	10	gDNA	NA	1_10_g3	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/10_g3_S75_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/10_g3_S75_L001_R2_001.fastq.gz	NA
EPB41	c1	EPB41_1_15_c1	rs115820925	EPB41	15	cDNA	NA	1_15_c1	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/15_c1_S123_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/15_c1_S123_L001_R2_001.fastq.gz	NA
EPB41	c2	EPB41_1_15_c2	rs115820925	EPB41	15	cDNA	NA	1_15_c2	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/15_c2_S122_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/15_c2_S122_L001_R2_001.fastq.gz	NA
EPB41	c3	EPB41_1_15_c3	rs115820925	EPB41	15	cDNA	NA	1_15_c3	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/15_c3_S121_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/15_c3_S121_L001_R2_001.fastq.gz	NA
EPB41	c4	EPB41_1_15_c4	rs115820925	EPB41	15	cDNA	NA	1_15_c4	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/15_c4_S120_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/15_c4_S120_L001_R2_001.fastq.gz	NA
EPB41	c5	EPB41_1_15_c5	rs115820925	EPB41	15	cDNA	NA	1_15_c5	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/15_c5_S119_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/15_c5_S119_L001_R2_001.fastq.gz	NA
EPB41	c6	EPB41_1_15_c6	rs115820925	EPB41	15	cDNA	NA	1_15_c6	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/15_c6_S118_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/15_c6_S118_L001_R2_001.fastq.gz	NA
EPB41	g1	EPB41_1_15_g1	rs115820925	EPB41	15	gDNA	NA	1_15_g1	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/15_g1_S126_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/15_g1_S126_L001_R2_001.fastq.gz	NA
EPB41	g2	EPB41_1_15_g2	rs115820925	EPB41	15	gDNA	NA	1_15_g2	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/15_g2_S125_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/15_g2_S125_L001_R2_001.fastq.gz	NA
EPB41	g3	EPB41_1_15_g3	rs115820925	EPB41	15	gDNA	NA	1_15_g3	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/15_g3_S124_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/15_g3_S124_L001_R2_001.fastq.gz	NA
EROS	c1	EROS_1_16_c1	Control	EROS	16	cDNA	NA	1_16_c1	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/16_c1_S132_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/16_c1_S132_L001_R2_001.fastq.gz	NA
EROS	c2	EROS_1_16_c2	Control	EROS	16	cDNA	NA	1_16_c2	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/16_c2_S131_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/16_c2_S131_L001_R2_001.fastq.gz	NA
EROS	c3	EROS_1_16_c3	Control	EROS	16	cDNA	NA	1_16_c3	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/16_c3_S130_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/16_c3_S130_L001_R2_001.fastq.gz	NA
EROS	c4	EROS_1_16_c4	Control	EROS	16	cDNA	NA	1_16_c4	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/16_c4_S129_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/16_c4_S129_L001_R2_001.fastq.gz	NA
EROS	c5	EROS_1_16_c5	Control	EROS	16	cDNA	NA	1_16_c5	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/16_c5_S128_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/16_c5_S128_L001_R2_001.fastq.gz	NA
EROS	c6	EROS_1_16_c6	Control	EROS	16	cDNA	NA	1_16_c6	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/16_c6_S127_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/16_c6_S127_L001_R2_001.fastq.gz	NA
EROS	g1	EROS_1_16_g1	Control	EROS	16	gDNA	NA	1_16_g1	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/16_g1_S135_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/16_g1_S135_L001_R2_001.fastq.gz	NA
EROS	g2	EROS_1_16_g2	Control	EROS	16	gDNA	NA	1_16_g2	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/16_g2_S134_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/GenIE_1_reseq_walkup_206/Miseq_run_206/16_g2_S134_L001_R2_001.fastq.gz	NA
