name	replicate	replicate_full	rsid	hgnc	sample	type	PCR	prefix	Read_1_file	Read_2_file	bam
BRAP	c7	BRAP_6_c7	rs184354242	BRAP	6	c	NA	6_c7	/nfs/team151/WetLab/GenIE/Sequencing/K562/6_c7_S131_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/6_c7_S131_L001_R2_001.fastq.gz	NA
BRAP	c8	BRAP_6_c8	rs184354242	BRAP	6	c	NA	6_c8	/nfs/team151/WetLab/GenIE/Sequencing/K562/6_c8_S132_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/6_c8_S132_L001_R2_001.fastq.gz	NA
BRAP	g1	BRAP_6_g1	rs184354242	BRAP	6	g	NA	6_g1	/nfs/team151/WetLab/GenIE/Sequencing/K562/6_g1_S121_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/6_g1_S121_L001_R2_001.fastq.gz	NA
BRAP	g2	BRAP_6_g2	rs184354242	BRAP	6	g	NA	6_g2	/nfs/team151/WetLab/GenIE/Sequencing/K562/6_g2_S122_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/6_g2_S122_L001_R2_001.fastq.gz	NA
BRAP	g3	BRAP_6_g3	rs184354242	BRAP	6	g	NA	6_g3	/nfs/team151/WetLab/GenIE/Sequencing/K562/6_g3_S123_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/6_g3_S123_L001_R2_001.fastq.gz	NA
BRAP	g4	BRAP_6_g4	rs184354242	BRAP	6	g	NA	6_g4	/nfs/team151/WetLab/GenIE/Sequencing/K562/6_g4_S124_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/6_g4_S124_L001_R2_001.fastq.gz	NA
C2CD5	c1	C2CD5_14_c1	rs76639840	C2CD5	14	c	NA	14_c1	/nfs/team151/WetLab/GenIE/Sequencing/K562/14_c1_S29_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/14_c1_S29_L001_R2_001.fastq.gz	NA
C2CD5	c2	C2CD5_14_c2	rs76639840	C2CD5	14	c	NA	14_c2	/nfs/team151/WetLab/GenIE/Sequencing/K562/14_c2_S30_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/14_c2_S30_L001_R2_001.fastq.gz	NA
C2CD5	c3	C2CD5_14_c3	rs76639840	C2CD5	14	c	NA	14_c3	/nfs/team151/WetLab/GenIE/Sequencing/K562/14_c3_S31_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/14_c3_S31_L001_R2_001.fastq.gz	NA
C2CD5	c4	C2CD5_14_c4	rs76639840	C2CD5	14	c	NA	14_c4	/nfs/team151/WetLab/GenIE/Sequencing/K562/14_c4_S32_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/14_c4_S32_L001_R2_001.fastq.gz	NA
C2CD5	c5	C2CD5_14_c5	rs76639840	C2CD5	14	c	NA	14_c5	/nfs/team151/WetLab/GenIE/Sequencing/K562/14_c5_S33_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/14_c5_S33_L001_R2_001.fastq.gz	NA
C2CD5	c6	C2CD5_14_c6	rs76639840	C2CD5	14	c	NA	14_c6	/nfs/team151/WetLab/GenIE/Sequencing/K562/14_c6_S34_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/14_c6_S34_L001_R2_001.fastq.gz	NA
C2CD5	c7	C2CD5_14_c7	rs76639840	C2CD5	14	c	NA	14_c7	/nfs/team151/WetLab/GenIE/Sequencing/K562/14_c7_S35_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/14_c7_S35_L001_R2_001.fastq.gz	NA
C2CD5	c8	C2CD5_14_c8	rs76639840	C2CD5	14	c	NA	14_c8	/nfs/team151/WetLab/GenIE/Sequencing/K562/14_c8_S36_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/14_c8_S36_L001_R2_001.fastq.gz	NA
C2CD5	g1	C2CD5_14_g1	rs76639840	C2CD5	14	g	NA	14_g1	/nfs/team151/WetLab/GenIE/Sequencing/K562/14_g1_S25_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/14_g1_S25_L001_R2_001.fastq.gz	NA
C2CD5	g2	C2CD5_14_g2	rs76639840	C2CD5	14	g	NA	14_g2	/nfs/team151/WetLab/GenIE/Sequencing/K562/14_g2_S26_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/14_g2_S26_L001_R2_001.fastq.gz	NA
C2CD5	g3	C2CD5_14_g3	rs76639840	C2CD5	14	g	NA	14_g3	/nfs/team151/WetLab/GenIE/Sequencing/K562/14_g3_S27_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/14_g3_S27_L001_R2_001.fastq.gz	NA
C2CD5	g4	C2CD5_14_g4	rs76639840	C2CD5	14	g	NA	14_g4	/nfs/team151/WetLab/GenIE/Sequencing/K562/14_g4_S28_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/14_g4_S28_L001_R2_001.fastq.gz	NA
CUX1	c1	CUX1_3_c1	rs139141690	CUX1	3	c	NA	3_c1	/nfs/team151/WetLab/GenIE/Sequencing/K562/3_c1_S161_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/3_c1_S161_L001_R2_001.fastq.gz	NA
CUX1	c2	CUX1_3_c2	rs139141690	CUX1	3	c	NA	3_c2	/nfs/team151/WetLab/GenIE/Sequencing/K562/3_c2_S162_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/3_c2_S162_L001_R2_001.fastq.gz	NA
CUX1	c3	CUX1_3_c3	rs139141690	CUX1	3	c	NA	3_c3	/nfs/team151/WetLab/GenIE/Sequencing/K562/3_c3_S163_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/3_c3_S163_L001_R2_001.fastq.gz	NA
CUX1	c4	CUX1_3_c4	rs139141690	CUX1	3	c	NA	3_c4	/nfs/team151/WetLab/GenIE/Sequencing/K562/3_c4_S164_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/3_c4_S164_L001_R2_001.fastq.gz	NA
CUX1	c5	CUX1_3_c5	rs139141690	CUX1	3	c	NA	3_c5	/nfs/team151/WetLab/GenIE/Sequencing/K562/3_c5_S165_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/3_c5_S165_L001_R2_001.fastq.gz	NA
CUX1	c6	CUX1_3_c6	rs139141690	CUX1	3	c	NA	3_c6	/nfs/team151/WetLab/GenIE/Sequencing/K562/3_c6_S166_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/3_c6_S166_L001_R2_001.fastq.gz	NA
CUX1	c7	CUX1_3_c7	rs139141690	CUX1	3	c	NA	3_c7	/nfs/team151/WetLab/GenIE/Sequencing/K562/3_c7_S167_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/3_c7_S167_L001_R2_001.fastq.gz	NA
CUX1	c8	CUX1_3_c8	rs139141690	CUX1	3	c	NA	3_c8	/nfs/team151/WetLab/GenIE/Sequencing/K562/3_c8_S168_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/3_c8_S168_L001_R2_001.fastq.gz	NA
CUX1	g1	CUX1_3_g1	rs139141690	CUX1	3	g	NA	3_g1	/nfs/team151/WetLab/GenIE/Sequencing/K562/3_g1_S157_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/3_g1_S157_L001_R2_001.fastq.gz	NA
CUX1	g2	CUX1_3_g2	rs139141690	CUX1	3	g	NA	3_g2	/nfs/team151/WetLab/GenIE/Sequencing/K562/3_g2_S158_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/3_g2_S158_L001_R2_001.fastq.gz	NA
CUX1	g3	CUX1_3_g3	rs139141690	CUX1	3	g	NA	3_g3	/nfs/team151/WetLab/GenIE/Sequencing/K562/3_g3_S159_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/3_g3_S159_L001_R2_001.fastq.gz	NA
CUX1	g4	CUX1_3_g4	rs139141690	CUX1	3	g	NA	3_g4	/nfs/team151/WetLab/GenIE/Sequencing/K562/3_g4_S160_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/3_g4_S160_L001_R2_001.fastq.gz	NA
DLG4	c1	DLG4_7_c1	rs200489612	DLG4	7	c	NA	7_c1	/nfs/team151/WetLab/GenIE/Sequencing/K562/7_c1_S113_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/7_c1_S113_L001_R2_001.fastq.gz	NA
DLG4	c2	DLG4_7_c2	rs200489612	DLG4	7	c	NA	7_c2	/nfs/team151/WetLab/GenIE/Sequencing/K562/7_c2_S114_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/7_c2_S114_L001_R2_001.fastq.gz	NA
DLG4	c3	DLG4_7_c3	rs200489612	DLG4	7	c	NA	7_c3	/nfs/team151/WetLab/GenIE/Sequencing/K562/7_c3_S115_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/7_c3_S115_L001_R2_001.fastq.gz	NA
DLG4	c4	DLG4_7_c4	rs200489612	DLG4	7	c	NA	7_c4	/nfs/team151/WetLab/GenIE/Sequencing/K562/7_c4_S116_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/7_c4_S116_L001_R2_001.fastq.gz	NA
DLG4	c5	DLG4_7_c5	rs200489612	DLG4	7	c	NA	7_c5	/nfs/team151/WetLab/GenIE/Sequencing/K562/7_c5_S117_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/7_c5_S117_L001_R2_001.fastq.gz	NA
DLG4	c6	DLG4_7_c6	rs200489612	DLG4	7	c	NA	7_c6	/nfs/team151/WetLab/GenIE/Sequencing/K562/7_c6_S118_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/7_c6_S118_L001_R2_001.fastq.gz	NA
DLG4	c7	DLG4_7_c7	rs200489612	DLG4	7	c	NA	7_c7	/nfs/team151/WetLab/GenIE/Sequencing/K562/7_c7_S119_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/7_c7_S119_L001_R2_001.fastq.gz	NA
DLG4	c8	DLG4_7_c8	rs200489612	DLG4	7	c	NA	7_c8	/nfs/team151/WetLab/GenIE/Sequencing/K562/7_c8_S120_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/7_c8_S120_L001_R2_001.fastq.gz	NA
DLG4	g1	DLG4_7_g1	rs200489612	DLG4	7	g	NA	7_g1	/nfs/team151/WetLab/GenIE/Sequencing/K562/7_g1_S109_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/7_g1_S109_L001_R2_001.fastq.gz	NA
DLG4	g2	DLG4_7_g2	rs200489612	DLG4	7	g	NA	7_g2	/nfs/team151/WetLab/GenIE/Sequencing/K562/7_g2_S110_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/7_g2_S110_L001_R2_001.fastq.gz	NA
DLG4	g3	DLG4_7_g3	rs200489612	DLG4	7	g	NA	7_g3	/nfs/team151/WetLab/GenIE/Sequencing/K562/7_g3_S111_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/7_g3_S111_L001_R2_001.fastq.gz	NA
DLG4	g4	DLG4_7_g4	rs200489612	DLG4	7	g	NA	7_g4	/nfs/team151/WetLab/GenIE/Sequencing/K562/7_g4_S112_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/7_g4_S112_L001_R2_001.fastq.gz	NA
DNMT1	c1	DNMT1_10_c1	rs117064827	DNMT1	10	c	NA	10_c1	/nfs/team151/WetLab/GenIE/Sequencing/K562/10_c1_S77_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/10_c1_S77_L001_R2_001.fastq.gz	NA
DNMT1	c2	DNMT1_10_c2	rs117064827	DNMT1	10	c	NA	10_c2	/nfs/team151/WetLab/GenIE/Sequencing/K562/10_c2_S78_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/10_c2_S78_L001_R2_001.fastq.gz	NA
DNMT1	c3	DNMT1_10_c3	rs117064827	DNMT1	10	c	NA	10_c3	/nfs/team151/WetLab/GenIE/Sequencing/K562/10_c3_S79_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/10_c3_S79_L001_R2_001.fastq.gz	NA
DNMT1	c4	DNMT1_10_c4	rs117064827	DNMT1	10	c	NA	10_c4	/nfs/team151/WetLab/GenIE/Sequencing/K562/10_c4_S80_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/10_c4_S80_L001_R2_001.fastq.gz	NA
DNMT1	c5	DNMT1_10_c5	rs117064827	DNMT1	10	c	NA	10_c5	/nfs/team151/WetLab/GenIE/Sequencing/K562/10_c5_S81_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/10_c5_S81_L001_R2_001.fastq.gz	NA
DNMT1	c6	DNMT1_10_c6	rs117064827	DNMT1	10	c	NA	10_c6	/nfs/team151/WetLab/GenIE/Sequencing/K562/10_c6_S82_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/10_c6_S82_L001_R2_001.fastq.gz	NA
DNMT1	c7	DNMT1_10_c7	rs117064827	DNMT1	10	c	NA	10_c7	/nfs/team151/WetLab/GenIE/Sequencing/K562/10_c7_S83_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/10_c7_S83_L001_R2_001.fastq.gz	NA
DNMT1	c8	DNMT1_10_c8	rs117064827	DNMT1	10	c	NA	10_c8	/nfs/team151/WetLab/GenIE/Sequencing/K562/10_c8_S84_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/10_c8_S84_L001_R2_001.fastq.gz	NA
DNMT1	g1	DNMT1_10_g1	rs117064827	DNMT1	10	g	NA	10_g1	/nfs/team151/WetLab/GenIE/Sequencing/K562/10_g1_S73_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/10_g1_S73_L001_R2_001.fastq.gz	NA
DNMT1	g2	DNMT1_10_g2	rs117064827	DNMT1	10	g	NA	10_g2	/nfs/team151/WetLab/GenIE/Sequencing/K562/10_g2_S74_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/10_g2_S74_L001_R2_001.fastq.gz	NA
DNMT1	g3	DNMT1_10_g3	rs117064827	DNMT1	10	g	NA	10_g3	/nfs/team151/WetLab/GenIE/Sequencing/K562/10_g3_S75_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/10_g3_S75_L001_R2_001.fastq.gz	NA
DNMT1	g4	DNMT1_10_g4	rs117064827	DNMT1	10	g	NA	10_g4	/nfs/team151/WetLab/GenIE/Sequencing/K562/10_g4_S76_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/10_g4_S76_L001_R2_001.fastq.gz	NA
EPB41	c1	EPB41_15_c1	rs115820925	EPB41	15	c	NA	15_c1	/nfs/team151/WetLab/GenIE/Sequencing/K562/15_c1_S17_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/15_c1_S17_L001_R2_001.fastq.gz	NA
EPB41	c2	EPB41_15_c2	rs115820925	EPB41	15	c	NA	15_c2	/nfs/team151/WetLab/GenIE/Sequencing/K562/15_c2_S18_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/15_c2_S18_L001_R2_001.fastq.gz	NA
EPB41	c3	EPB41_15_c3	rs115820925	EPB41	15	c	NA	15_c3	/nfs/team151/WetLab/GenIE/Sequencing/K562/15_c3_S19_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/15_c3_S19_L001_R2_001.fastq.gz	NA
EPB41	c4	EPB41_15_c4	rs115820925	EPB41	15	c	NA	15_c4	/nfs/team151/WetLab/GenIE/Sequencing/K562/15_c4_S20_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/15_c4_S20_L001_R2_001.fastq.gz	NA
EPB41	c5	EPB41_15_c5	rs115820925	EPB41	15	c	NA	15_c5	/nfs/team151/WetLab/GenIE/Sequencing/K562/15_c5_S21_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/15_c5_S21_L001_R2_001.fastq.gz	NA
EPB41	c6	EPB41_15_c6	rs115820925	EPB41	15	c	NA	15_c6	/nfs/team151/WetLab/GenIE/Sequencing/K562/15_c6_S22_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/15_c6_S22_L001_R2_001.fastq.gz	NA
EPB41	c7	EPB41_15_c7	rs115820925	EPB41	15	c	NA	15_c7	/nfs/team151/WetLab/GenIE/Sequencing/K562/15_c7_S23_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/15_c7_S23_L001_R2_001.fastq.gz	NA
EPB41	c8	EPB41_15_c8	rs115820925	EPB41	15	c	NA	15_c8	/nfs/team151/WetLab/GenIE/Sequencing/K562/15_c8_S24_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/15_c8_S24_L001_R2_001.fastq.gz	NA
EPB41	g1	EPB41_15_g1	rs115820925	EPB41	15	g	NA	15_g1	/nfs/team151/WetLab/GenIE/Sequencing/K562/15_g1_S13_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/15_g1_S13_L001_R2_001.fastq.gz	NA
EPB41	g2	EPB41_15_g2	rs115820925	EPB41	15	g	NA	15_g2	/nfs/team151/WetLab/GenIE/Sequencing/K562/15_g2_S14_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/15_g2_S14_L001_R2_001.fastq.gz	NA
EPB41	g3	EPB41_15_g3	rs115820925	EPB41	15	g	NA	15_g3	/nfs/team151/WetLab/GenIE/Sequencing/K562/15_g3_S15_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/15_g3_S15_L001_R2_001.fastq.gz	NA
EPB41	g4	EPB41_15_g4	rs115820925	EPB41	15	g	NA	15_g4	/nfs/team151/WetLab/GenIE/Sequencing/K562/15_g4_S16_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/15_g4_S16_L001_R2_001.fastq.gz	NA
EROS	c1	EROS_16_c1	Control	EROS	16	c	NA	16_c1	/nfs/team151/WetLab/GenIE/Sequencing/K562/16_c1_S5_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/16_c1_S5_L001_R2_001.fastq.gz	NA
EROS	c2	EROS_16_c2	Control	EROS	16	c	NA	16_c2	/nfs/team151/WetLab/GenIE/Sequencing/K562/16_c2_S6_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/16_c2_S6_L001_R2_001.fastq.gz	NA
EROS	c3	EROS_16_c3	Control	EROS	16	c	NA	16_c3	/nfs/team151/WetLab/GenIE/Sequencing/K562/16_c3_S7_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/16_c3_S7_L001_R2_001.fastq.gz	NA
EROS	c4	EROS_16_c4	Control	EROS	16	c	NA	16_c4	/nfs/team151/WetLab/GenIE/Sequencing/K562/16_c4_S8_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/16_c4_S8_L001_R2_001.fastq.gz	NA
EROS	c5	EROS_16_c5	Control	EROS	16	c	NA	16_c5	/nfs/team151/WetLab/GenIE/Sequencing/K562/16_c5_S9_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/16_c5_S9_L001_R2_001.fastq.gz	NA
EROS	c6	EROS_16_c6	Control	EROS	16	c	NA	16_c6	/nfs/team151/WetLab/GenIE/Sequencing/K562/16_c6_S10_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/16_c6_S10_L001_R2_001.fastq.gz	NA
EROS	c7	EROS_16_c7	Control	EROS	16	c	NA	16_c7	/nfs/team151/WetLab/GenIE/Sequencing/K562/16_c7_S11_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/16_c7_S11_L001_R2_001.fastq.gz	NA
EROS	c8	EROS_16_c8	Control	EROS	16	c	NA	16_c8	/nfs/team151/WetLab/GenIE/Sequencing/K562/16_c8_S12_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/16_c8_S12_L001_R2_001.fastq.gz	NA
EROS	g1	EROS_16_g1	Control	EROS	16	g	NA	16_g1	/nfs/team151/WetLab/GenIE/Sequencing/K562/16_g1_S1_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/16_g1_S1_L001_R2_001.fastq.gz	NA
EROS	g2	EROS_16_g2	Control	EROS	16	g	NA	16_g2	/nfs/team151/WetLab/GenIE/Sequencing/K562/16_g2_S2_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/16_g2_S2_L001_R2_001.fastq.gz	NA
EROS	g3	EROS_16_g3	Control	EROS	16	g	NA	16_g3	/nfs/team151/WetLab/GenIE/Sequencing/K562/16_g3_S3_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/16_g3_S3_L001_R2_001.fastq.gz	NA
EROS	g4	EROS_16_g4	Control	EROS	16	g	NA	16_g4	/nfs/team151/WetLab/GenIE/Sequencing/K562/16_g4_S4_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/K562/16_g4_S4_L001_R2_001.fastq.gz	NA
